Date,Ticker,Open,High,Low,Close,Volume
2023-07-24,INFY,1603.33,1614.21,1588.0,1604.14,3687988
2023-07-25,INFY,1583.31,1584.13,1563.47,1579.26,3720978
2023-07-26,INFY,1590.69,1604.53,1579.9,1586.02,909395
2023-07-27,INFY,1556.64,1556.83,1545.28,1556.72,4286491
2023-07-28,INFY,1556.99,1579.17,1549.33,1550.87,2746071
2023-07-31,INFY,1573.4,1584.37,1571.78,1577.06,5322648
2023-08-01,INFY,1596.31,1619.28,1591.93,1597.74,4056994
2023-08-02,INFY,1604.95,1615.36,1589.74,1598.58,1172169
2023-08-03,INFY,1580.52,1591.27,1572.96,1574.28,3537387
2023-08-04,INFY,1594.02,1619.97,1587.26,1591.07,2363505
2023-08-07,INFY,1597.73,1617.74,1578.81,1592.01,1674879
2023-08-08,INFY,1528.11,1571.88,1524.74,1534.42,2855355
2023-08-09,INFY,1559.86,1560.55,1551.56,1554.19,3899277
2023-08-10,INFY,1551.23,1563.64,1549.66,1554.02,3307435
2023-08-11,INFY,1579.55,1627.01,1567.45,1584.65,2432727
2023-08-14,INFY,1553.5,1577.34,1537.59,1557.56,3512329
2023-08-15,INFY,1479.58,1481.09,1470.81,1480.79,2619178
2023-08-16,INFY,1484.13,1490.52,1474.49,1487.83,1472266
2023-08-17,INFY,1492.53,1515.39,1489.48,1495.21,1027678
2023-08-18,INFY,1450.4,1461.11,1433.11,1455.71,4646022
2023-08-21,INFY,1430.58,1440.98,1411.05,1433.5,2190192
2023-08-22,INFY,1499.61,1513.88,1497.92,1498.53,4588749
2023-08-23,INFY,1490.76,1496.76,1483.27,1491.63,3762527
2023-08-24,INFY,1507.29,1524.7,1503.12,1509.6,4313968
2023-08-25,INFY,1498.07,1498.79,1482.72,1494.39,1147311
2023-08-28,INFY,1451.33,1459.79,1445.41,1445.64,5963000
2023-08-29,INFY,1445.81,1468.22,1429.32,1442.11,4372232
2023-08-30,INFY,1433.99,1455.23,1423.16,1436.4,1074302
2023-08-31,INFY,1431.13,1438.6,1416.88,1427.64,1738376
2023-09-01,INFY,1420.46,1444.44,1413.72,1425.42,3908870
2023-09-04,INFY,1426.57,1434.38,1416.99,1431.86,1973850
2023-09-05,INFY,1426.61,1429.85,1399.48,1428.82,3665902
2023-09-06,INFY,1404.92,1431.12,1399.12,1400.61,1110199
2023-09-07,INFY,1408.36,1416.91,1394.05,1411.94,907145
2023-09-08,INFY,1362.99,1384.68,1358.22,1368.97,4927283
2023-09-11,INFY,1320.28,1350.83,1317.29,1325.16,2437932
2023-09-12,INFY,1346.11,1353.97,1337.72,1341.3,1894604
2023-09-13,INFY,1354.41,1360.41,1347.08,1352.6,3448676
2023-09-14,INFY,1348.4,1362.92,1337.43,1351.74,3842010
2023-09-15,INFY,1322.99,1324.56,1299.34,1322.26,1278298
2023-09-18,INFY,1308.1,1317.29,1289.07,1307.74,3242734
2023-09-19,INFY,1304.64,1305.02,1291.0,1302.62,1257845
2023-09-20,INFY,1266.74,1273.39,1250.92,1270.13,3301763
2023-09-21,INFY,1260.13,1261.01,1251.56,1255.55,1555979
2023-09-22,INFY,1266.66,1278.14,1265.37,1269.08,964439
2023-09-25,INFY,1301.28,1306.43,1298.13,1298.76,2908450
2023-09-26,INFY,1284.19,1321.72,1277.59,1290.43,1784194
2023-09-27,INFY,1304.85,1321.12,1295.01,1306.51,3116266
2023-09-28,INFY,1265.58,1271.94,1264.32,1267.46,4752002
2023-09-29,INFY,1281.83,1293.43,1276.5,1281.27,3203926
2023-10-02,INFY,1259.84,1293.73,1246.79,1265.25,2885068
2023-10-03,INFY,1275.53,1276.84,1262.9,1271.84,2072503
2023-10-04,INFY,1263.58,1282.7,1247.17,1267.16,1626923
2023-10-05,INFY,1296.87,1309.72,1294.46,1294.58,2476346
2023-10-06,INFY,1280.82,1286.79,1264.98,1276.95,2304417
2023-10-09,INFY,1291.0,1296.92,1287.54,1290.2,2969131
2023-10-10,INFY,1287.89,1294.28,1271.1,1284.8,1493124
2023-10-11,INFY,1283.98,1290.74,1269.92,1281.91,4175343
2023-10-12,INFY,1276.65,1282.43,1276.33,1278.5,4920686
2023-10-13,INFY,1265.57,1273.91,1260.8,1261.67,3948239
2023-10-16,INFY,1259.15,1290.31,1240.35,1261.74,1749584
2023-10-17,INFY,1261.73,1268.24,1255.62,1260.83,4214971
2023-10-18,INFY,1269.17,1295.0,1262.78,1266.06,3805872
2023-10-19,INFY,1266.6,1279.64,1252.34,1268.13,4001628
2023-10-20,INFY,1282.25,1293.84,1278.31,1284.78,5299362
2023-10-23,INFY,1303.75,1311.0,1295.46,1304.28,2945273
2023-10-24,INFY,1286.97,1305.19,1276.57,1282.89,3336431
2023-10-25,INFY,1306.8,1339.92,1298.3,1301.21,4769418
2023-10-26,INFY,1277.69,1281.15,1273.47,1277.11,5161534
2023-10-27,INFY,1291.62,1293.66,1287.7,1289.54,5193501
2023-10-30,INFY,1308.0,1308.79,1277.87,1302.75,3390739
2023-10-31,INFY,1258.8,1266.04,1256.58,1263.87,6423653
2023-11-01,INFY,1262.71,1266.75,1253.02,1266.1,1163412
2023-11-02,INFY,1259.63,1274.97,1250.69,1257.0,2006063
2023-11-03,INFY,1246.2,1249.06,1241.65,1242.18,4936902
2023-11-06,INFY,1274.21,1282.82,1262.12,1269.68,6042720
2023-11-07,INFY,1255.75,1261.04,1252.15,1256.82,2232884
2023-11-08,INFY,1235.95,1249.74,1233.78,1241.05,3277199
2023-11-09,INFY,1242.14,1264.09,1232.75,1242.91,3718389
2023-11-10,INFY,1253.59,1266.39,1240.26,1256.97,4961844
2023-11-13,INFY,1251.85,1255.95,1242.56,1254.47,3272973
2023-11-14,INFY,1281.94,1287.02,1272.41,1278.46,5411101
2023-11-15,INFY,1284.26,1304.62,1279.28,1289.73,3265510
2023-11-16,INFY,1249.98,1250.29,1240.53,1245.9,4709008
2023-11-17,INFY,1234.85,1257.73,1228.43,1235.74,2587287
2023-11-20,INFY,1226.2,1252.74,1208.08,1225.02,2306590
2023-11-21,INFY,1229.73,1240.3,1219.66,1234.8,2628221
2023-11-22,INFY,1182.42,1190.11,1176.72,1184.35,5756375
2023-11-23,INFY,1228.94,1237.03,1225.36,1234.0,4726203
2023-11-24,INFY,1250.62,1250.89,1218.49,1244.87,1365884
2023-11-27,INFY,1252.03,1266.68,1245.17,1248.19,2402238
2023-11-28,INFY,1271.86,1273.05,1268.0,1272.37,5146629
2023-11-29,INFY,1317.71,1339.86,1295.66,1321.36,3400665
2023-11-30,INFY,1346.08,1366.94,1326.37,1340.27,3137347
2023-12-01,INFY,1359.03,1381.49,1345.58,1361.15,2938733
2023-12-04,INFY,1359.75,1367.32,1349.72,1364.38,2383483
2023-12-05,INFY,1362.54,1378.17,1358.37,1361.68,1864777
2023-12-06,INFY,1357.73,1366.29,1337.57,1351.73,4526719
2023-12-07,INFY,1327.74,1339.33,1320.01,1334.36,2456286
2023-12-08,INFY,1316.68,1327.92,1315.1,1320.14,4986205
2023-12-11,INFY,1297.95,1310.75,1289.2,1292.28,2043448
2023-12-12,INFY,1286.82,1291.51,1280.82,1291.07,4467791
2023-12-13,INFY,1252.23,1264.84,1250.83,1257.09,5336899
2023-12-14,INFY,1262.18,1276.9,1260.56,1261.29,1089663
2023-12-15,INFY,1265.47,1286.54,1251.22,1260.91,3177952
2023-12-18,INFY,1263.94,1265.84,1254.27,1264.23,2425396
2023-12-19,INFY,1260.26,1265.04,1249.12,1254.06,3759212
2023-12-20,INFY,1320.07,1329.47,1314.09,1317.71,7252934
2023-12-21,INFY,1341.34,1348.28,1333.92,1347.08,2602158
2023-12-22,INFY,1327.4,1330.48,1319.97,1320.89,4064144
2023-12-25,INFY,1324.97,1350.54,1314.15,1326.19,856354
2023-12-26,INFY,1310.93,1342.05,1306.9,1313.72,2209284
2023-12-27,INFY,1293.68,1296.14,1292.08,1292.93,3976037
2023-12-28,INFY,1263.38,1276.32,1254.28,1265.86,3692131
2023-12-29,INFY,1269.73,1287.54,1267.89,1275.0,3811392
2024-01-01,INFY,1255.24,1266.15,1243.15,1261.53,1112488
2024-01-02,INFY,1280.93,1301.12,1280.36,1281.58,4120479
2024-01-03,INFY,1306.87,1313.65,1301.35,1302.48,3484972
2024-01-04,INFY,1332.76,1338.1,1329.94,1331.8,4578891
2024-01-05,INFY,1320.69,1321.13,1304.93,1314.13,3574836
2024-01-08,INFY,1321.72,1335.01,1311.53,1324.54,1269422
2024-01-09,INFY,1335.44,1356.87,1329.5,1338.38,1310505
2024-01-10,INFY,1324.12,1338.91,1317.96,1328.64,3663797
2024-01-11,INFY,1308.29,1319.56,1297.89,1312.7,5399006
2024-01-12,INFY,1344.43,1378.79,1337.44,1347.32,4066268
2024-01-15,INFY,1356.57,1358.64,1338.12,1352.61,1943808
2024-01-16,INFY,1372.38,1381.25,1363.68,1366.83,5177959
2024-01-17,INFY,1355.76,1357.36,1346.94,1349.35,1526642
2024-01-18,INFY,1320.11,1352.78,1305.44,1323.65,5546952
2024-01-19,INFY,1317.01,1343.22,1306.95,1312.01,5132201
2024-01-22,INFY,1307.53,1311.2,1303.17,1309.78,5073063
2024-01-23,INFY,1283.03,1312.4,1271.12,1288.02,3908883
2024-01-24,INFY,1292.95,1330.55,1281.39,1288.18,3505188
2024-01-25,INFY,1255.91,1260.37,1244.91,1254.2,5822888
2024-01-26,INFY,1228.14,1234.36,1216.8,1232.27,3134936
2024-01-29,INFY,1245.04,1250.18,1241.57,1245.91,4112689
2024-01-30,INFY,1255.68,1259.95,1249.82,1258.36,5339698
2024-01-31,INFY,1253.81,1300.28,1248.63,1250.85,4289482
2024-02-01,INFY,1230.42,1234.86,1216.01,1230.99,5719961
2024-02-02,INFY,1217.19,1224.84,1201.67,1211.26,3139865
2024-02-05,INFY,1199.02,1214.12,1187.74,1204.38,2816469
2024-02-06,INFY,1215.45,1221.64,1195.98,1217.21,4886370
2024-02-07,INFY,1235.54,1239.33,1225.76,1235.76,1822365
2024-02-08,INFY,1226.37,1232.53,1218.22,1226.33,2016441
2024-02-09,INFY,1202.02,1231.52,1193.45,1204.24,3218455
2024-02-12,INFY,1212.52,1230.18,1209.07,1209.75,4536835
2024-02-13,INFY,1198.73,1200.78,1193.96,1194.25,4092890
2024-02-14,INFY,1189.92,1224.48,1182.87,1184.72,3316511
2024-02-15,INFY,1214.14,1219.56,1198.33,1210.45,4023042
2024-02-16,INFY,1231.22,1271.77,1214.52,1226.92,4159017
2024-02-19,INFY,1230.99,1234.45,1224.29,1230.37,4399567
2024-02-20,INFY,1209.85,1226.4,1194.91,1205.92,5225647
2024-02-21,INFY,1207.96,1231.97,1200.8,1210.34,3061755
2024-02-22,INFY,1230.19,1234.72,1206.94,1231.44,3336706
2024-02-23,INFY,1222.17,1237.04,1216.88,1224.41,3326886
2024-02-26,INFY,1251.1,1288.04,1241.53,1251.51,1384238
2024-02-27,INFY,1275.29,1288.29,1274.23,1278.03,5408447
2024-02-28,INFY,1318.93,1331.15,1300.54,1312.87,2901697
2024-02-29,INFY,1317.2,1322.31,1317.12,1319.67,1355386
2024-03-01,INFY,1327.14,1351.25,1323.26,1332.5,2609264
2024-03-04,INFY,1363.75,1367.73,1350.32,1363.38,3058225
2024-03-05,INFY,1367.48,1374.07,1362.56,1373.56,4807658
2024-03-06,INFY,1357.66,1367.0,1343.53,1362.97,2657941
2024-03-07,INFY,1349.8,1370.32,1344.63,1353.6,3108999
2024-03-08,INFY,1358.68,1377.11,1352.49,1359.16,2509881
2024-03-11,INFY,1330.86,1340.7,1316.94,1331.75,3651888
2024-03-12,INFY,1333.06,1358.18,1327.97,1329.08,3164940
2024-03-13,INFY,1356.22,1357.86,1339.8,1352.98,3480739
2024-03-14,INFY,1305.77,1307.25,1292.19,1306.73,2030144
2024-03-15,INFY,1337.36,1342.0,1332.93,1339.59,5593031
2024-03-18,INFY,1361.74,1384.67,1358.85,1364.24,5895046
2024-03-19,INFY,1358.33,1361.88,1353.47,1354.62,3723976
2024-03-20,INFY,1360.71,1368.62,1359.87,1366.83,3364710
2024-03-21,INFY,1360.62,1383.83,1353.71,1367.28,3523042
2024-03-22,INFY,1398.97,1411.28,1390.4,1394.85,4365643
2024-03-25,INFY,1417.03,1420.11,1415.64,1417.35,1180951
2024-03-26,INFY,1381.22,1392.64,1380.77,1386.34,5939133
2024-03-27,INFY,1396.12,1428.39,1386.86,1399.82,3992555
2024-03-28,INFY,1401.65,1423.32,1394.47,1395.61,4237818
2024-03-29,INFY,1402.89,1421.31,1396.42,1397.86,2174976
2024-04-01,INFY,1384.95,1393.82,1380.4,1382.05,2452841
2024-04-02,INFY,1421.4,1427.03,1421.08,1421.65,4287324
2024-04-03,INFY,1446.2,1464.15,1445.15,1445.91,4753480
2024-04-04,INFY,1436.09,1458.49,1424.98,1429.3,5065546
2024-04-05,INFY,1406.01,1437.87,1386.76,1399.49,1633147
2024-04-08,INFY,1387.31,1402.08,1375.62,1391.27,5274775
2024-04-09,INFY,1405.73,1413.91,1394.16,1401.37,5161144
2024-04-10,INFY,1402.9,1451.07,1375.1,1407.16,1986714
2024-04-11,INFY,1431.95,1450.98,1421.57,1436.06,5119811
2024-04-12,INFY,1457.29,1471.11,1441.19,1454.73,3056652
2024-04-15,INFY,1476.49,1486.37,1469.15,1477.89,2870396
2024-04-16,INFY,1492.47,1496.12,1465.29,1486.06,4425459
2024-04-17,INFY,1447.83,1460.85,1445.48,1453.8,1327195
2024-04-18,INFY,1449.83,1459.01,1428.2,1449.66,1400005
2024-04-19,INFY,1481.04,1495.72,1459.42,1474.87,2867910
2024-04-22,INFY,1480.02,1500.74,1454.24,1474.06,4987217
2024-04-23,INFY,1481.28,1513.36,1466.29,1486.39,2669931
2024-04-24,INFY,1477.28,1512.6,1468.3,1479.25,4187819
2024-04-25,INFY,1457.21,1464.98,1444.23,1455.48,4542574
2024-04-26,INFY,1448.07,1457.53,1442.94,1453.02,1520839
2024-04-29,INFY,1467.47,1476.94,1453.8,1460.63,1094963
2024-04-30,INFY,1451.79,1470.44,1431.89,1445.79,4461884
2024-05-01,INFY,1435.95,1459.17,1418.08,1440.75,2184540
2024-05-02,INFY,1414.27,1424.67,1411.81,1419.65,4212585
2024-05-03,INFY,1439.72,1472.62,1416.71,1445.71,4469644
2024-05-06,INFY,1445.21,1453.71,1431.11,1439.32,4630646
2024-05-07,INFY,1469.07,1482.58,1464.8,1473.58,5148501
2024-05-08,INFY,1509.23,1520.35,1506.64,1510.49,3072522
2024-05-09,INFY,1508.19,1519.43,1506.31,1508.96,3623558
2024-05-10,INFY,1486.69,1496.49,1474.03,1485.22,4765521
2024-05-13,INFY,1430.72,1442.67,1417.98,1436.87,3190697
2024-05-14,INFY,1399.98,1413.35,1398.26,1403.82,3402276
2024-05-15,INFY,1379.61,1382.73,1362.7,1373.68,1289491
2024-05-16,INFY,1410.45,1415.86,1401.13,1404.71,3649478
2024-05-17,INFY,1411.67,1425.33,1407.06,1407.71,2617815
2024-05-20,INFY,1410.1,1435.98,1401.03,1416.91,2084700
2024-05-21,INFY,1365.47,1382.54,1364.75,1367.84,2249826
2024-05-22,INFY,1343.96,1368.23,1321.66,1342.24,4823489
2024-05-23,INFY,1358.75,1367.52,1344.37,1361.81,1553283
2024-05-24,INFY,1374.07,1386.33,1363.31,1368.46,2576509
2024-05-27,INFY,1367.45,1372.27,1364.35,1365.62,2815432
2024-05-28,INFY,1372.5,1414.46,1368.11,1378.4,2647612
2024-05-29,INFY,1421.14,1442.03,1402.67,1415.35,1460755
2024-05-30,INFY,1417.21,1427.29,1410.51,1410.75,1922079
2024-05-31,INFY,1406.74,1435.22,1392.52,1412.71,1986891
2024-06-03,INFY,1417.93,1440.11,1409.04,1417.47,1191166
2024-06-04,INFY,1470.29,1498.27,1462.74,1473.19,2189348
2024-06-05,INFY,1423.39,1435.98,1403.97,1424.92,3231554
2024-06-06,INFY,1436.37,1453.5,1436.33,1440.99,4331318
2024-06-07,INFY,1439.87,1473.86,1422.85,1438.75,2755123
2024-06-10,INFY,1458.91,1464.17,1445.61,1452.26,1769290
2024-06-11,INFY,1437.51,1440.93,1428.44,1437.47,5376199
2024-06-12,INFY,1430.75,1447.47,1422.66,1436.74,3058689
2024-06-13,INFY,1455.34,1476.33,1452.43,1453.6,2828808
2024-06-14,INFY,1525.82,1551.06,1512.96,1528.26,1859337
2024-06-17,INFY,1554.09,1560.85,1539.78,1548.58,5046436
2024-06-18,INFY,1527.13,1543.23,1512.79,1528.13,5223256
2024-06-19,INFY,1513.57,1541.8,1510.27,1518.23,2742349
2024-06-20,INFY,1503.02,1523.9,1494.88,1507.68,4601936
2024-06-21,INFY,1469.33,1469.89,1461.73,1465.39,5170056
2024-06-24,INFY,1454.66,1474.46,1449.62,1458.08,1421210
2024-06-25,INFY,1479.63,1480.68,1470.48,1475.69,3667496
2024-06-26,INFY,1442.07,1484.15,1428.7,1446.32,1425073
2024-06-27,INFY,1468.57,1473.47,1467.75,1471.19,5146488
2024-06-28,INFY,1482.63,1499.04,1479.57,1483.14,2227781
2024-07-01,INFY,1472.73,1486.14,1461.85,1466.23,4405970
2024-07-02,INFY,1469.64,1475.46,1461.5,1463.32,3262625
2024-07-03,INFY,1497.24,1504.28,1492.85,1501.64,2734622
2024-07-04,INFY,1517.65,1563.29,1516.67,1519.8,2265823
2024-07-05,INFY,1515.11,1545.51,1497.07,1520.44,1151233
2024-07-08,INFY,1515.24,1528.76,1511.78,1515.09,1424997
2024-07-09,INFY,1516.77,1524.96,1513.12,1517.37,1592731
2024-07-10,INFY,1511.45,1512.75,1498.62,1505.42,2491582
2024-07-11,INFY,1462.24,1481.1,1443.14,1455.98,2148656
2024-07-12,INFY,1503.01,1510.85,1488.25,1504.76,1427251
2024-07-15,INFY,1508.8,1512.44,1503.89,1508.92,2105202
2024-07-16,INFY,1525.01,1538.41,1516.7,1518.99,3878041
2024-07-17,INFY,1522.67,1534.64,1506.64,1518.01,2834392
2024-07-18,INFY,1493.23,1528.78,1485.01,1500.68,3342463
2024-07-19,INFY,1493.95,1506.33,1480.92,1496.64,1554946
2024-07-22,INFY,1458.1,1475.73,1456.72,1459.24,2304643
2024-07-23,INFY,1509.71,1532.58,1504.2,1513.8,2567436
2024-07-24,INFY,1480.15,1487.03,1475.05,1484.61,3799563
2024-07-25,INFY,1453.96,1470.37,1445.82,1460.71,4494808
2024-07-26,INFY,1452.94,1454.17,1435.85,1450.86,5102561
2024-07-29,INFY,1477.97,1507.78,1464.44,1481.49,5707090
2024-07-30,INFY,1475.61,1495.16,1470.94,1482.25,1495866
2024-07-31,INFY,1449.72,1463.72,1443.43,1453.63,3603801
2024-08-01,INFY,1487.99,1490.49,1457.33,1483.51,2330012
2024-08-02,INFY,1506.66,1524.37,1486.56,1501.38,2002235
2024-08-05,INFY,1514.54,1520.85,1501.15,1514.8,5193099
2024-08-06,INFY,1531.38,1547.17,1530.03,1532.67,1966182
2024-08-07,INFY,1600.59,1612.53,1589.72,1592.98,3680697
2024-08-08,INFY,1645.18,1651.66,1631.73,1650.12,3519150
2024-08-09,INFY,1627.89,1667.25,1625.08,1632.54,1187005
2024-08-12,INFY,1672.49,1701.08,1667.44,1675.98,5876878
2024-08-13,INFY,1681.24,1693.39,1675.96,1686.76,4555358
2024-08-14,INFY,1698.71,1719.17,1679.71,1700.76,3348117
2024-08-15,INFY,1662.59,1686.3,1654.51,1655.79,3461144
2024-08-16,INFY,1653.66,1672.33,1637.92,1651.75,4594971
2024-08-19,INFY,1629.42,1664.33,1620.4,1630.86,1102931
2024-08-20,INFY,1660.26,1680.07,1645.24,1653.08,2710449
2024-08-21,INFY,1674.52,1693.69,1665.54,1682.12,1438233
2024-08-22,INFY,1622.94,1627.68,1615.28,1627.66,5011691
2024-08-23,INFY,1628.61,1651.78,1622.93,1627.54,3109527
2024-08-26,INFY,1659.4,1666.79,1634.95,1657.48,2341303
2024-08-27,INFY,1645.39,1665.5,1642.03,1653.0,4133470
2024-08-28,INFY,1671.25,1681.89,1668.52,1672.87,1413825
2024-08-29,INFY,1685.27,1702.76,1673.06,1682.76,3088239
2024-08-30,INFY,1695.81,1720.81,1681.48,1692.46,1571974
2024-09-02,INFY,1687.93,1710.35,1679.41,1685.6,2367981
2024-09-03,INFY,1650.6,1655.62,1635.53,1653.57,5310990
2024-09-04,INFY,1618.02,1625.0,1607.98,1624.62,3470897
2024-09-05,INFY,1642.42,1654.37,1630.6,1643.62,5209714
2024-09-06,INFY,1638.48,1656.73,1628.52,1644.59,4480811
2024-09-09,INFY,1648.76,1656.72,1634.43,1641.41,2164151
2024-09-10,INFY,1630.37,1643.64,1629.13,1630.77,3680220
2024-09-11,INFY,1620.32,1625.14,1616.51,1623.29,1361475
2024-09-12,INFY,1655.57,1664.61,1638.48,1651.17,3352158
2024-09-13,INFY,1642.76,1649.47,1641.08,1642.79,4734378
2024-09-16,INFY,1605.31,1639.18,1599.32,1608.37,3209879
2024-09-17,INFY,1633.16,1645.35,1616.0,1628.08,1866396
2024-09-18,INFY,1629.16,1660.74,1615.11,1623.2,2891195
2024-09-19,INFY,1627.28,1627.8,1615.97,1624.47,3965353
2024-09-20,INFY,1659.72,1687.9,1654.89,1667.27,2808283
2024-09-23,INFY,1668.3,1688.82,1661.88,1667.19,4710567
2024-09-24,INFY,1679.8,1681.69,1668.76,1675.39,2839816
2024-09-25,INFY,1638.56,1657.31,1638.18,1644.54,1787697
2024-09-26,INFY,1634.78,1657.59,1631.63,1639.23,4329930
2024-09-27,INFY,1662.09,1667.16,1654.47,1655.76,5157617
2024-09-30,INFY,1607.76,1624.39,1583.95,1615.51,2088810
2024-10-01,INFY,1625.27,1639.91,1602.87,1621.17,4516408
2024-10-02,INFY,1623.81,1624.25,1617.65,1624.24,4847803
2024-10-03,INFY,1624.9,1636.06,1614.53,1625.77,4419894
2024-10-04,INFY,1645.28,1685.74,1636.18,1653.43,2313799
2024-10-07,INFY,1668.08,1674.78,1660.33,1662.77,4908107
2024-10-08,INFY,1700.65,1712.62,1697.7,1703.04,2708502
2024-10-09,INFY,1677.33,1702.13,1669.72,1676.65,2192059
2024-10-10,INFY,1683.75,1693.1,1660.49,1680.77,3132421
2024-10-11,INFY,1686.92,1690.52,1674.65,1683.51,4520737
2024-10-14,INFY,1662.97,1670.26,1652.09,1655.42,2609615
2024-10-15,INFY,1681.94,1696.92,1674.38,1681.41,1238472
2024-10-16,INFY,1743.87,1769.97,1718.89,1745.62,5817952
2024-10-17,INFY,1753.55,1783.42,1743.35,1745.63,2829284
2024-10-18,INFY,1762.79,1768.68,1746.22,1760.29,987991
2024-10-21,INFY,1759.61,1787.03,1755.59,1763.17,2057358
2024-10-22,INFY,1737.13,1752.18,1723.92,1743.64,5228488
2024-10-23,INFY,1699.85,1711.81,1692.97,1694.05,2831729
2024-10-24,INFY,1673.19,1676.11,1664.12,1675.5,1266797
2024-10-25,INFY,1641.68,1648.2,1629.47,1639.05,2465224
2024-10-28,INFY,1684.34,1690.74,1677.7,1684.83,2117595
2024-10-29,INFY,1677.14,1690.27,1666.88,1682.2,4660399
2024-10-30,INFY,1675.08,1679.68,1669.57,1673.38,2335050
2024-10-31,INFY,1690.37,1712.8,1680.4,1697.83,3554781
2024-11-01,INFY,1666.65,1675.88,1654.83,1668.1,5726672
2024-11-04,INFY,1648.99,1661.94,1647.56,1648.22,5262377
2024-11-05,INFY,1649.42,1653.05,1645.84,1650.48,1803899
2024-11-06,INFY,1682.51,1699.8,1666.07,1678.34,1542378
2024-11-07,INFY,1697.89,1716.15,1680.24,1692.34,5321961
2024-11-08,INFY,1704.16,1711.18,1695.16,1699.55,1867105
2024-11-11,INFY,1694.3,1719.7,1680.6,1702.15,4362810
2024-11-12,INFY,1708.33,1730.28,1697.68,1713.57,4207014
2024-11-13,INFY,1720.22,1729.68,1717.01,1719.59,1770802
2024-11-14,INFY,1699.32,1713.45,1679.27,1691.96,1412712
2024-11-15,INFY,1699.35,1707.57,1688.77,1693.68,2835019
2024-11-18,INFY,1671.0,1674.21,1653.07,1665.3,1790358
2024-11-19,INFY,1664.65,1680.49,1650.4,1667.93,1268472
2024-11-20,INFY,1654.44,1660.43,1638.93,1655.61,3181890
2024-11-21,INFY,1724.24,1748.53,1715.42,1724.75,3932369
2024-11-22,INFY,1718.22,1741.23,1710.6,1724.13,1954420
2024-11-25,INFY,1678.39,1698.86,1675.33,1686.3,4409470
2024-11-26,INFY,1690.67,1691.55,1681.7,1683.15,2134081
2024-11-27,INFY,1693.27,1704.37,1686.23,1697.67,1042961
2024-11-28,INFY,1739.69,1747.22,1722.77,1744.23,3642969
2024-11-29,INFY,1721.14,1744.75,1719.7,1728.34,2308936
2024-12-02,INFY,1692.82,1700.01,1658.57,1685.6,2143806
2024-12-03,INFY,1709.61,1722.53,1704.86,1708.25,1043911
2024-12-04,INFY,1674.19,1706.87,1667.92,1671.4,4136714
2024-12-05,INFY,1667.07,1669.99,1659.49,1660.24,5060360
2023-01-02,HDFCBANK,1551.3,1565.09,1541.6,1555.46,1968964
2023-01-03,HDFCBANK,1527.81,1531.86,1513.75,1527.28,1889370
2023-01-04,HDFCBANK,1523.47,1531.34,1521.98,1528.07,4053967
2023-01-05,HDFCBANK,1504.52,1516.89,1502.68,1504.39,5705196
2023-01-06,HDFCBANK,1498.16,1513.86,1497.29,1503.31,4802177
2023-01-09,HDFCBANK,1483.71,1484.88,1481.02,1481.18,5405503
2023-01-10,HDFCBANK,1469.09,1473.23,1439.53,1465.37,5522544
2023-01-11,HDFCBANK,1477.53,1488.74,1464.23,1483.31,5121627
2023-01-12,HDFCBANK,1488.3,1489.72,1468.4,1488.78,3751667
2023-01-13,HDFCBANK,1482.52,1495.63,1479.2,1488.91,4761254
2023-01-16,HDFCBANK,1509.15,1519.02,1503.91,1507.67,4262718
2023-01-17,HDFCBANK,1514.61,1524.12,1511.45,1518.19,2053436
2023-01-18,HDFCBANK,1550.02,1573.91,1543.75,1549.59,3991303
2023-01-19,HDFCBANK,1540.25,1562.23,1527.14,1539.98,1694539
2023-01-20,HDFCBANK,1537.58,1550.95,1516.01,1531.08,4319471
2023-01-23,HDFCBANK,1504.52,1505.57,1498.21,1503.78,2829493
2023-01-24,HDFCBANK,1496.34,1506.1,1490.81,1495.1,1655993
2023-01-25,HDFCBANK,1514.28,1520.67,1506.58,1515.77,3828197
2023-01-26,HDFCBANK,1550.88,1580.92,1522.02,1543.95,4455937
2023-01-27,HDFCBANK,1569.53,1574.14,1555.63,1565.19,2462475
2023-01-30,HDFCBANK,1523.42,1532.1,1522.85,1526.7,4680892
2023-01-31,HDFCBANK,1555.71,1563.83,1541.47,1550.37,4781761
2023-02-01,HDFCBANK,1510.28,1526.31,1504.64,1511.3,3440869
2023-02-02,HDFCBANK,1535.79,1548.62,1524.83,1530.76,3146400
2023-02-03,HDFCBANK,1528.15,1546.24,1516.68,1523.23,4579452
2023-02-06,HDFCBANK,1533.84,1551.92,1531.27,1538.63,1567761
2023-02-07,HDFCBANK,1513.57,1556.32,1497.29,1510.53,3483545
2023-02-08,HDFCBANK,1532.61,1544.0,1528.25,1535.83,1229431
2023-02-09,HDFCBANK,1501.94,1535.8,1493.16,1504.99,3122695
2023-02-10,HDFCBANK,1488.26,1493.52,1484.74,1491.3,1282857
2023-02-13,HDFCBANK,1474.25,1495.49,1465.24,1470.93,2849483
2023-02-14,HDFCBANK,1431.68,1445.2,1427.85,1435.56,6168713
2023-02-15,HDFCBANK,1430.59,1444.65,1414.33,1437.77,2618286
2023-02-16,HDFCBANK,1478.09,1493.35,1472.56,1474.92,5290874
2023-02-17,HDFCBANK,1526.32,1544.26,1522.46,1531.36,4925514
2023-02-20,HDFCBANK,1527.71,1545.93,1518.55,1533.78,2000166
