Date,Ticker,Open,High,Low,Close,Volume,Daily_Return_Pct,SMA_7,SMA_30,RSI_14,BB_Upper,BB_Lower,BB_Mid,Value_Traded_Cr
2024-04-16,TCS,3809.82,3817.79,3806.19,3812.98,2521367,0.5511,3912.28,3978.4,33.27,4143.79,3808.72,3976.25,961.39
2024-04-17,TCS,3712.79,3728.36,3692.72,3725.45,5007048,-2.2956,3881.35,3973.03,31.79,4152.83,3764.27,3958.55,1865.35
2024-04-18,TCS,3719.44,3750.77,3715.56,3731.72,1429011,0.1683,3846.24,3967.81,29.55,4149.19,3731.97,3940.58,533.27
2024-04-19,TCS,3714.89,3722.23,3711.83,3717.93,2476068,-0.3695,3806.78,3960.33,32.74,4132.16,3708.16,3920.16,920.58
2024-04-22,TCS,3766.61,3779.09,3750.6,3756.94,4551019,1.0492,3777.36,3955.89,31.37,4119.23,3691.29,3905.26,1709.79
2024-04-23,TCS,3755.78,3765.35,3733.91,3740.89,1105585,-0.4272,3754.0,3947.9,34.56,4113.06,3671.33,3892.2,413.59
2024-04-24,TCS,3707.9,3735.61,3691.11,3723.38,992195,-0.4681,3744.18,3938.27,29.32,4098.21,3654.62,3876.42,369.43
2024-04-25,TCS,3761.39,3781.41,3742.27,3765.42,2382321,1.1291,3737.39,3927.93,29.82,4086.66,3644.41,3865.54,897.04
2024-04-26,TCS,3770.21,3817.21,3757.1,3785.34,3298605,0.529,3745.95,3919.55,34.86,4066.83,3641.59,3854.21,1248.63
2024-04-29,TCS,3785.89,3824.25,3783.65,3804.28,4156120,0.5004,3756.31,3910.03,32.69,4058.36,3637.36,3847.86,1581.1
2024-04-30,TCS,3838.32,3867.13,3823.52,3832.12,2709870,0.7318,3772.62,3903.62,34.18,4041.08,3639.59,3840.33,1038.45
2024-05-01,TCS,3749.63,3767.97,3744.99,3745.79,5110187,-2.2528,3771.03,3892.49,30.85,4034.21,3629.97,3832.09,1914.17
2024-05-02,TCS,3776.73,3790.57,3765.33,3789.5,2952540,1.1669,3777.98,3882.44,39.6,4020.15,3628.56,3824.36,1118.87
2024-05-03,TCS,3815.26,3844.84,3811.39,3825.44,4383942,0.9484,3792.56,3872.41,53.51,3997.67,3635.35,3816.51,1677.05
2024-05-06,TCS,3750.53,3778.92,3739.54,3768.48,2806505,-1.489,3792.99,3862.86,45.65,3980.1,3635.57,3807.83,1057.63
2024-05-07,TCS,3768.23,3782.0,3741.44,3755.65,2615589,-0.3405,3788.75,3854.65,53.45,3950.59,3642.89,3796.74,982.32
2024-05-08,TCS,3772.19,3790.78,3753.24,3754.37,4141848,-0.0341,3781.62,3845.16,52.62,3908.21,3661.29,3784.75,1555.0
2024-05-09,TCS,3734.08,3753.68,3731.86,3747.74,4335460,-0.1766,3769.57,3837.31,53.51,3865.43,3682.56,3774.0,1624.82
2024-05-10,TCS,3757.38,3783.53,3745.03,3767.5,2242098,0.5273,3772.67,3829.17,51.3,3834.91,3699.39,3767.15,844.71
2024-05-13,TCS,3864.41,3873.47,3839.91,3850.23,5159358,2.1959,3781.34,3826.47,61.57,3846.73,3693.39,3770.06,1986.47
2024-05-14,TCS,3930.88,3965.43,3908.24,3914.19,4552994,1.6612,3794.02,3824.19,68.39,3873.89,3676.35,3775.12,1782.13
2024-05-15,TCS,3835.77,3861.05,3829.87,3838.86,2824316,-1.9245,3804.08,3821.79,56.65,3880.57,3681.01,3780.79,1084.22
2024-05-16,TCS,3858.4,3894.71,3857.08,3875.82,3964819,0.9628,3821.24,3819.51,57.95,3893.5,3682.48,3787.99,1536.69
2024-05-17,TCS,3936.62,3972.04,3935.9,3954.84,4868792,2.0388,3849.88,3818.59,61.96,3923.81,3675.87,3799.84,1925.53
2024-05-20,TCS,3981.79,3996.39,3963.85,3978.85,4723038,0.6071,3882.9,3819.82,61.73,3956.57,3665.3,3810.93,1879.23
2024-05-21,TCS,4041.18,4060.62,4033.39,4045.51,1807699,1.6754,3922.61,3822.09,74.74,4001.62,3650.71,3826.17,731.31
2024-05-22,TCS,4150.86,4175.56,4137.35,4170.52,1376987,3.0901,3968.37,3827.97,77.73,4075.28,3621.76,3848.52,574.28
2024-05-23,TCS,4239.65,4243.06,4227.26,4236.12,5055402,1.5729,4014.36,3837.08,78.65,4153.59,3590.52,3872.06,2141.53
2024-05-24,TCS,4232.27,4265.41,4231.64,4253.05,4607561,0.3997,4073.53,3848.7,85.8,4220.92,3569.97,3895.44,1959.62
2024-05-27,TCS,4333.75,4344.54,4318.9,4321.33,3519362,1.6054,4137.17,3866.34,88.63,4294.87,3547.72,3921.3,1520.83
2024-05-28,TCS,4323.43,4362.56,4320.49,4331.81,4653099,0.2425,4191.03,3883.64,88.94,4359.48,3533.08,3946.28,2015.63
2024-05-29,TCS,4314.52,4334.46,4300.95,4334.45,3176914,0.0609,4241.83,3903.94,89.78,4412.0,3539.43,3975.71,1377.02
2024-05-30,TCS,4316.55,4328.28,4310.74,4312.74,3839856,-0.5009,4280.0,3923.3,86.87,4453.62,3550.13,4001.88,1656.03
2024-05-31,TCS,4411.66,4428.04,4409.34,4416.18,1868946,2.3985,4315.1,3946.58,87.23,4510.98,3551.85,4031.41,825.36
2024-06-03,TCS,4384.06,4395.76,4351.93,4363.39,5123382,-1.1954,4333.28,3966.79,79.99,4545.83,3576.49,4061.16,2235.53
2024-06-04,TCS,4467.93,4484.16,4458.19,4465.96,1013695,2.3507,4363.69,3990.96,90.4,4591.09,3602.26,4096.67,452.71
2024-06-05,TCS,4490.57,4520.93,4474.98,4500.69,1286996,0.7777,4389.32,4016.87,90.37,4632.26,3635.72,4133.99,579.24
2024-06-06,TCS,4417.54,4423.77,4393.01,4408.31,3442392,-2.0526,4400.25,4038.3,78.8,4644.63,3689.4,4167.02,1517.51
2024-06-07,TCS,4423.67,4434.31,4407.37,4433.8,2310668,0.5782,4414.44,4059.92,78.84,4652.91,3747.76,4200.33,1024.5
2024-06-10,TCS,4314.75,4316.42,4293.65,4297.38,3818985,-3.0768,4412.24,4076.35,64.67,4645.65,3799.73,4222.69,1641.16
2024-06-11,TCS,4333.54,4341.67,4331.11,4338.98,2518811,0.968,4401.22,4093.25,60.87,4643.69,3844.17,4243.93,1092.91
2024-06-12,TCS,4400.27,4406.21,4379.18,4398.08,4584183,1.3621,4406.17,4114.99,60.54,4628.23,3915.55,4271.89,2016.16
2024-06-13,TCS,4340.66,4370.65,4336.11,4360.26,2548713,-0.8599,4391.07,4134.02,56.79,4601.28,3990.95,4296.11,1111.31
2024-06-14,TCS,4366.21,4380.46,4355.81,4369.44,5005624,0.2105,4372.32,4152.15,53.29,4577.47,4056.21,4316.84,2187.18
2024-06-17,TCS,4515.5,4530.29,4494.46,4500.54,3092818,3.0004,4385.5,4176.55,59.91,4562.29,4123.57,4342.93,1391.94
2024-06-18,TCS,4481.31,4485.57,4466.28,4467.65,3005148,-0.7308,4390.33,4200.29,57.56,4539.8,4188.27,4364.03,1342.59
2024-06-19,TCS,4386.21,4416.26,4376.63,4398.34,2024765,-1.5514,4404.76,4221.75,54.61,4526.13,4224.72,4375.42,890.56
2024-06-20,TCS,4486.0,4511.74,4483.92,4498.32,1528315,2.2731,4427.52,4246.77,54.44,4533.73,4243.34,4388.54,687.48
2024-06-21,TCS,4648.57,4669.16,4630.79,4633.87,6293674,3.0133,4461.2,4275.65,63.42,4575.99,4239.16,4407.58,2916.41
2024-06-24,TCS,4655.23,4660.5,4624.32,4635.28,2198204,0.0304,4500.49,4301.82,59.33,4614.78,4231.77,4423.27,1018.93
2024-06-25,TCS,4688.27,4736.99,4679.46,4707.32,5658604,1.5542,4548.76,4328.26,60.94,4666.58,4217.51,4442.05,2663.69
2024-06-26,TCS,4801.8,4804.9,4783.81,4804.2,1167092,2.0581,4592.14,4360.43,70.86,4736.21,4194.86,4465.54,560.69
2024-06-27,TCS,4744.46,4780.65,4737.11,4752.18,4227207,-1.0828,4632.79,4389.65,66.32,4776.67,4198.34,4487.51,2008.84
2024-06-28,TCS,4736.38,4750.6,4702.33,4718.89,952511,-0.7005,4678.58,4415.11,74.16,4807.36,4197.93,4502.64,449.48
2024-07-01,TCS,4788.01,4820.54,4785.58,4808.03,5823771,1.889,4722.82,4442.75,75.5,4850.95,4198.8,4524.88,2800.09
2024-07-02,TCS,4918.09,4943.8,4918.07,4932.34,3449602,2.5855,4765.46,4472.32,77.12,4920.02,4176.37,4548.2,1701.46
2024-07-03,TCS,4987.96,5011.1,4964.7,4975.4,5311120,0.873,4814.05,4499.14,81.06,4988.86,4155.0,4571.93,2642.49
2024-07-04,TCS,4889.36,4920.89,4876.64,4911.4,2191016,-1.2863,4843.21,4521.65,75.93,5032.73,4161.44,4597.08,1076.1
2024-07-05,TCS,5060.88,5070.21,5059.77,5061.26,2020342,3.0513,4879.93,4548.59,76.36,5103.21,4153.7,4628.46,1022.55
2024-07-08,TCS,5019.45,5031.87,5015.57,5022.36,2763332,-0.7686,4918.53,4571.96,75.93,5143.72,4185.7,4664.71,1387.84
2024-07-09,TCS,4990.15,5001.97,4989.59,4998.43,3937723,-0.4765,4958.46,4594.18,79.29,5173.05,4222.3,4697.68,1968.24
2024-07-10,TCS,5020.12,5036.58,5016.74,5025.42,3692704,0.54,4989.52,4617.21,77.7,5203.97,4254.12,4729.05,1855.74
2024-07-11,TCS,5146.77,5153.09,5136.32,5145.23,1281736,2.3841,5019.93,4644.96,77.33,5244.64,4291.95,4768.3,659.48
2024-07-12,TCS,5195.22,5216.87,5195.18,5212.87,5528772,1.3146,5053.85,4671.52,78.83,5287.47,4333.46,4810.47,2882.08
2024-07-15,TCS,5250.5,5255.59,5240.53,5246.72,4894562,0.6494,5101.76,4700.96,77.99,5339.22,4356.33,4847.78,2568.04
2024-07-16,TCS,5300.77,5306.32,5268.25,5284.63,4900530,0.7225,5133.67,4728.25,76.55,5382.84,4394.41,4888.62,2589.75
2024-07-17,TCS,5303.16,5305.02,5285.59,5289.4,3776360,0.0903,5171.81,4754.54,81.33,5401.26,4465.1,4933.18,1997.47
2024-07-18,TCS,5316.74,5342.08,5313.62,5335.21,2823462,0.8661,5219.93,4785.44,85.42,5428.83,4521.21,4975.02,1506.38
2024-07-19,TCS,5119.83,5145.3,5104.64,5137.85,1695049,-3.6992,5235.99,4808.91,66.86,5429.58,4570.86,5000.22,870.89
2024-07-22,TCS,5104.46,5119.06,5078.15,5116.32,2472579,-0.419,5231.86,4836.21,60.51,5420.14,4628.4,5024.27,1265.05
2024-07-23,TCS,5129.01,5151.0,5125.13,5136.15,2846404,0.3876,5220.9,4862.78,59.43,5414.85,4676.58,5045.71,1461.96
2024-07-24,TCS,5044.88,5050.03,5043.93,5049.5,2706208,-1.6871,5192.72,4884.49,57.89,5409.19,4706.76,5057.98,1366.5
2024-07-25,TCS,5089.25,5101.42,5074.97,5080.12,3754277,0.6064,5163.51,4908.49,51.25,5394.74,4754.01,5074.38,1907.22
2024-07-26,TCS,5043.37,5082.54,5040.93,5065.83,2356269,-0.2813,5131.57,4931.7,52.97,5365.18,4818.26,5091.72,1193.65
2024-07-29,TCS,5178.08,5206.17,5177.48,5202.29,5226514,2.6937,5112.58,4955.09,62.08,5353.87,4869.0,5111.44,2718.98
2024-07-30,TCS,5322.07,5331.02,5310.79,5327.83,5622394,2.4132,5139.72,4983.77,66.05,5376.63,4885.79,5131.21,2995.52
2024-07-31,TCS,5302.49,5314.23,5291.2,5292.06,2327551,-0.6714,5164.83,5013.56,58.56,5391.0,4903.09,5147.04,1231.75
2024-08-01,TCS,5265.23,5287.89,5257.76,5281.42,4006680,-0.2011,5185.58,5039.66,54.28,5389.56,4941.53,5165.54,2116.1
2024-08-02,TCS,5284.35,5290.47,5266.98,5276.88,3893679,-0.086,5218.06,5061.09,51.95,5399.96,4952.69,5176.33,2054.65
2024-08-05,TCS,5229.98,5250.83,5227.81,5242.57,4229232,-0.6502,5241.27,5081.34,47.26,5400.49,4974.18,5187.34,2217.2
2024-08-06,TCS,5279.55,5286.22,5253.97,5259.24,3733470,0.318,5268.9,5099.73,48.07,5396.07,5004.68,5200.38,1963.52
2024-08-07,TCS,5221.64,5234.02,5196.29,5201.06,5188625,-1.1062,5268.72,5112.96,41.54,5386.72,5031.6,5209.16,2698.63
2024-08-08,TCS,5104.5,5117.11,5098.0,5114.87,2643556,-1.6572,5238.3,5125.05,48.31,5388.0,5027.28,5207.64,1352.14
2024-08-09,TCS,5150.23,5169.63,5149.39,5164.17,1501025,0.9639,5220.03,5139.9,53.37,5386.58,5023.83,5205.21,775.15
2024-08-12,TCS,5209.83,5214.57,5209.7,5214.46,1012235,0.9738,5210.46,5153.44,55.3,5383.98,5023.2,5203.59,527.83
2024-08-13,TCS,5139.85,5184.52,5135.05,5153.22,3276882,-1.1744,5192.8,5160.81,57.26,5374.53,5019.51,5197.02,1688.65
2024-08-14,TCS,5233.21,5235.62,5221.51,5224.2,1390518,1.3774,5190.17,5169.1,59.55,5366.46,5021.07,5193.76,726.43
2024-08-15,TCS,5193.12,5226.31,5157.88,5176.24,4668579,-0.918,5178.32,5177.93,57.01,5345.22,5026.41,5185.81,2416.57
2024-08-16,TCS,5206.23,5211.63,5192.9,5197.23,3038634,0.4055,5177.77,5182.46,49.62,5346.63,5030.93,5188.78,1579.25
2024-08-19,TCS,5279.96,5290.88,5254.95,5262.89,3913316,1.2634,5198.92,5190.48,44.7,5353.41,5038.82,5196.11,2059.54
2024-08-20,TCS,5256.14,5267.16,5253.17,5261.56,4033158,-0.0253,5212.83,5199.25,47.36,5359.61,5045.15,5202.38,2122.07
2024-08-21,TCS,5280.68,5303.58,5278.22,5298.89,3637362,0.7095,5224.89,5208.36,51.44,5360.13,5069.57,5214.85,1927.4
2024-08-22,TCS,5271.83,5289.72,5249.46,5259.32,3028200,-0.7468,5240.05,5212.17,48.63,5355.58,5092.04,5223.81,1592.63
2024-08-23,TCS,5237.83,5264.02,5230.71,5245.15,4890281,-0.2694,5243.04,5213.24,50.21,5341.71,5123.85,5232.78,2565.03
2024-08-26,TCS,5239.25,5250.22,5214.86,5230.29,2986936,-0.2833,5250.76,5212.7,47.66,5342.17,5126.18,5234.18,1562.25
2024-08-27,TCS,5161.47,5182.2,5159.86,5173.34,1786341,-1.0888,5247.35,5208.99,47.75,5328.16,5124.74,5226.45,924.13
2024-08-28,TCS,5139.32,5163.06,5134.48,5160.93,1739473,-0.2399,5232.78,5204.7,54.24,5320.7,5119.09,5219.9,897.73
2024-08-29,TCS,5068.53,5073.61,5034.03,5043.69,5621266,-2.2717,5201.66,5194.99,40.14,5331.73,5084.29,5208.01,2835.19
2024-08-30,TCS,4990.7,5023.36,4988.95,5007.92,3425047,-0.7092,5160.09,5190.65,32.69,5342.8,5046.32,5194.56,1715.24
2024-09-02,TCS,5012.17,5025.25,4982.89,4987.81,3490806,-0.4016,5121.3,5186.37,35.11,5354.47,5009.18,5181.82,1741.15
2024-09-03,TCS,4993.64,5010.79,4969.83,4969.92,1936934,-0.3587,5081.99,5180.83,24.69,5360.01,4974.7,5167.36,962.64
2024-09-04,TCS,4967.74,4980.04,4950.12,4953.19,3249627,-0.3366,5042.4,5177.62,26.32,5369.18,4940.75,5154.96,1609.6
2024-09-05,TCS,4957.73,4958.7,4931.71,4949.84,2160171,-0.0676,5010.47,5173.28,22.72,5379.35,4914.08,5146.71,1069.25
2024-09-06,TCS,4990.69,4991.78,4983.38,4986.81,1935243,0.7469,4985.6,5170.64,17.5,5380.97,4894.72,5137.84,965.07
2024-09-09,TCS,5072.42,5073.52,5051.14,5053.92,3236652,1.3458,4987.06,5165.7,28.83,5372.89,4886.75,5129.82,1635.78
2024-09-10,TCS,4995.61,5008.4,4990.52,5006.15,3842665,-0.9452,4986.81,5154.97,20.78,5371.38,4873.55,5122.46,1923.7
2024-09-11,TCS,4916.25,4935.72,4907.79,4917.84,5483168,-1.764,4976.81,5142.5,18.94,5367.16,4847.13,5107.15,2696.53
2024-09-12,TCS,4848.56,4849.82,4836.93,4842.78,3435816,-1.5263,4958.65,5127.88,17.05,5373.57,4807.37,5090.47,1663.89
2024-09-13,TCS,4804.45,4825.51,4799.66,4808.72,4221784,-0.7033,4938.01,5112.27,16.53,5375.79,4766.3,5071.05,2030.14
2024-09-16,TCS,4781.13,4790.5,4777.54,4784.6,2774189,-0.5016,4914.4,5097.01,17.44,5363.34,4730.92,5047.13,1327.34
2024-09-17,TCS,4722.81,4733.52,4699.32,4730.84,5265416,-1.1236,4877.84,5079.39,16.31,5349.85,4691.35,5020.6,2490.98
2024-09-18,TCS,4643.89,4662.33,4633.75,4640.91,5879572,-1.9009,4818.83,5060.72,17.04,5331.06,4644.34,4987.7,2728.66
2024-09-19,TCS,4626.58,4635.63,4606.25,4610.42,4412371,-0.657,4762.3,5043.91,17.18,5312.88,4597.63,4955.25,2034.29
2024-09-20,TCS,4610.34,4636.9,4609.71,4624.14,4759288,0.2976,4720.34,5025.91,19.66,5283.68,4564.73,4924.2,2200.76
2024-09-23,TCS,4687.03,4724.31,4662.8,4666.76,1554215,0.9217,4695.2,5007.65,25.71,5242.6,4549.46,4896.03,725.31
2024-09-24,TCS,4637.81,4641.78,4626.42,4629.06,3293826,-0.8078,4669.53,4990.18,24.87,5209.12,4528.51,4868.81,1524.73
2024-09-25,TCS,4616.5,4635.63,4588.78,4601.62,3289424,-0.5928,4643.39,4969.43,23.98,5171.87,4509.82,4840.85,1513.67
2024-09-26,TCS,4541.79,4544.07,4514.98,4539.24,2020365,-1.3556,4616.02,4948.19,17.78,5158.25,4473.0,4815.62,917.09
2024-09-27,TCS,4550.92,4558.92,4514.36,4538.23,4904460,-0.0223,4601.35,4926.23,8.97,5143.54,4440.74,4792.14,2225.76
2024-09-30,TCS,4460.28,4494.55,4455.32,4481.96,5321696,-1.2399,4583.0,4900.2,8.85,5131.52,4402.18,4766.85,2385.16
2024-10-01,TCS,4536.19,4554.46,4510.82,4521.79,4097164,0.8887,4568.38,4875.54,16.34,5111.63,4377.25,4744.44,1852.65
2024-10-02,TCS,4383.12,4419.23,4367.46,4403.37,4555908,-2.6189,4530.75,4845.69,15.22,5100.31,4333.59,4716.95,2006.13
2024-10-03,TCS,4397.85,4410.93,4350.69,4380.77,4060518,-0.5132,4495.28,4816.4,15.5,5083.38,4293.62,4688.5,1778.82
2024-10-04,TCS,4423.35,4428.08,4395.99,4401.7,3421140,0.4778,4466.72,4788.29,18.98,5047.71,4270.77,4659.24,1505.88
2024-10-07,TCS,4405.87,4423.54,4403.43,4414.96,3846009,0.3012,4448.97,4761.11,22.61,4982.79,4271.8,4627.29,1698.0
2024-10-08,TCS,4584.79,4603.1,4573.89,4598.11,1932912,4.1484,4457.52,4741.93,46.81,4914.44,4299.34,4606.89,888.77
2024-10-09,TCS,4635.72,4649.72,4613.59,4623.45,4895557,0.5511,4477.74,4724.02,50.98,4863.05,4321.29,4592.17,2263.44
2024-10-10,TCS,4544.23,4558.82,4534.53,4555.48,3798927,-1.4701,4482.55,4707.74,45.22,4821.88,4333.74,4577.81,1730.59
2024-10-11,TCS,4566.73,4582.71,4548.99,4550.1,956875,-0.1181,4503.51,4692.48,41.44,4783.51,4346.24,4564.88,435.39
2024-10-14,TCS,4413.98,4453.37,4407.72,4431.58,3104901,-2.6048,4510.77,4673.94,37.05,4747.39,4347.06,4547.22,1375.96
2024-10-15,TCS,4410.77,4441.07,4405.83,4427.33,4531274,-0.0959,4514.43,4655.86,38.21,4719.2,4344.9,4532.05,2006.14
2024-10-16,TCS,4394.4,4406.95,4344.89,4373.44,1921594,-1.2172,4508.5,4636.53,38.66,4711.22,4326.13,4518.68,840.4
2024-10-17,TCS,4442.73,4444.84,4426.45,4435.02,1919669,1.408,4485.2,4619.37,43.48,4700.83,4318.98,4509.91,851.38
2024-10-18,TCS,4414.97,4419.58,4388.45,4399.71,1470819,-0.7962,4453.24,4599.8,44.66,4687.71,4309.66,4498.68,647.12
2024-10-21,TCS,4385.39,4400.98,4382.83,4393.11,1527432,-0.15,4430.04,4577.77,41.27,4662.04,4307.97,4485.0,671.02
2024-10-22,TCS,4360.19,4380.47,4347.13,4352.51,2878058,-0.9242,4401.81,4555.99,46.14,4643.98,4298.36,4471.17,1252.68
2024-10-23,TCS,4472.86,4479.22,4460.67,4468.65,3154446,2.6683,4407.11,4541.01,55.84,4626.07,4302.98,4464.53,1409.61
2024-10-24,TCS,4452.87,4453.46,4429.69,4448.28,4368420,-0.4558,4410.1,4527.86,53.1,4617.74,4302.21,4459.98,1943.2
2024-10-25,TCS,4581.75,4603.29,4572.95,4573.4,1615476,2.8128,4438.67,4520.02,59.17,4623.89,4299.58,4461.74,738.82
2024-10-28,TCS,4634.24,4653.98,4625.17,4630.75,4706488,1.254,4466.63,4514.89,52.21,4648.03,4290.32,4469.18,2179.46
2024-10-29,TCS,4662.21,4669.74,4643.64,4665.52,4321769,0.7509,4504.6,4512.71,52.81,4674.62,4278.1,4476.36,2016.33
2024-10-30,TCS,4682.06,4724.56,4677.24,4692.57,1120495,0.5798,4547.38,4514.43,59.7,4707.95,4273.69,4490.82,525.8
2024-10-31,TCS,4734.23,4749.42,4718.31,4721.55,1391052,0.6176,4600.1,4518.14,61.73,4741.49,4274.24,4507.86,656.79
2024-11-01,TCS,4575.57,4590.5,4557.53,4588.13,3734696,-2.8258,4617.17,4516.94,60.5,4747.83,4286.54,4517.18,1713.53
2024-11-04,TCS,4578.91,4627.56,4546.2,4570.12,1486830,-0.3925,4634.58,4513.72,59.4,4751.51,4298.37,4524.94,679.5
2024-11-05,TCS,4617.23,4664.2,4608.78,4629.58,3123613,1.3011,4642.6,4513.73,66.75,4755.65,4297.38,4526.51,1446.1
2024-11-06,TCS,4633.14,4635.86,4627.28,4627.34,3260621,-0.0484,4642.12,4514.59,63.63,4756.2,4297.22,4526.71,1508.8
2024-11-07,TCS,4543.16,4544.76,4520.17,4531.96,5552544,-2.0612,4623.04,4514.35,58.64,4754.64,4296.43,4525.53,2516.39
2024-11-08,TCS,4516.79,4544.46,4503.06,4529.53,4634552,-0.0536,4599.74,4514.06,58.96,4753.33,4295.68,4524.5,2099.23
2024-11-11,TCS,4627.52,4673.52,4622.32,4647.97,2002583,2.6148,4589.23,4519.59,67.6,4766.11,4304.54,4535.32,930.79
2024-11-12,TCS,4719.42,4761.47,4700.73,4736.9,2999326,1.9133,4610.49,4526.76,66.52,4792.36,4309.24,4550.8,1420.75
2024-11-13,TCS,4738.7,4765.5,4729.48,4733.68,1237269,-0.068,4633.85,4537.77,67.95,4808.4,4329.22,4568.81,585.68
2024-11-14,TCS,4819.71,4829.04,4800.16,4802.93,4656778,1.4629,4658.62,4551.85,65.53,4839.69,4334.72,4587.21,2236.62
2024-11-15,TCS,4756.05,4786.53,4755.96,4777.79,5092301,-0.5234,4680.11,4564.38,60.4,4856.09,4356.14,4606.11,2432.99
2024-11-18,TCS,4669.3,4676.75,4642.68,4658.39,1107025,-2.4991,4698.17,4572.5,49.55,4849.1,4389.66,4619.38,515.7
2024-11-19,TCS,4588.1,4611.44,4574.54,4595.39,3722217,-1.3524,4707.58,4572.41,44.13,4824.6,4438.44,4631.52,1710.5
2024-11-20,TCS,4704.56,4723.57,4698.45,4705.57,3682017,2.3976,4715.81,4575.14,49.12,4822.97,4463.76,4643.37,1732.6
2024-11-21,TCS,4707.54,4742.28,4682.4,4687.44,2066074,-0.3853,4708.74,4579.54,56.26,4810.41,4500.24,4655.33,968.46
2024-11-22,TCS,4663.67,4684.39,4648.04,4671.52,3153399,-0.3396,4699.86,4583.59,56.41,4810.54,4509.92,4660.23,1473.12
2024-11-25,TCS,4650.11,4664.14,4638.32,4651.72,3710878,-0.4238,4678.26,4590.93,51.47,4811.02,4511.54,4661.28,1726.2
2024-11-26,TCS,4764.42,4817.98,4750.07,4787.7,2891923,2.9232,4679.68,4602.94,59.06,4827.46,4507.31,4667.39,1384.57
2024-11-27,TCS,4886.6,4909.31,4883.13,4907.13,5301643,2.4945,4715.21,4620.73,70.63,4870.75,4485.49,4678.12,2601.59
2024-11-28,TCS,5062.22,5086.37,5047.69,5074.47,2105367,3.4101,4783.65,4642.04,75.37,4957.43,4434.09,4695.76,1068.36
2024-11-29,TCS,5039.73,5065.47,5038.95,5063.64,2754682,-0.2134,4834.8,4664.17,71.5,5023.09,4415.99,4719.54,1394.87
2024-12-02,TCS,5094.09,5100.96,5068.99,5087.41,3823564,0.4694,4891.94,4687.32,69.44,5081.73,4409.07,4745.4,1945.2
2024-12-03,TCS,4970.57,4976.62,4961.65,4974.23,2652174,-2.2247,4935.19,4708.04,61.89,5109.14,4416.13,4762.64,1319.25
2024-12-04,TCS,5089.38,5094.94,5081.03,5086.93,3271168,2.2657,4997.36,4728.65,63.46,5154.57,4416.66,4785.62,1664.02
2024-12-05,TCS,4983.58,5020.07,4976.59,4999.85,3007273,-1.7118,5027.67,4747.04,59.94,5169.48,4448.54,4809.01,1503.59
2023-01-02,WIPRO,386.76,410.2,376.51,388.06,3424983,,,,,,,,132.91
2023-01-03,WIPRO,409.58,423.57,399.65,407.8,6426966,5.0868,,,,,,,262.09
2023-01-04,WIPRO,409.68,409.9,403.01,408.18,1299832,0.0932,,,,,,,53.06
2023-01-05,WIPRO,412.32,440.73,410.76,410.82,1928428,0.6468,,,,,,,79.22
2023-01-06,WIPRO,401.44,406.08,393.2,400.67,3001625,-2.4707,,,,,,,120.27
2023-01-09,WIPRO,411.12,416.9,390.4,410.61,4339484,2.4808,,,,,,,178.18
2023-01-10,WIPRO,420.03,427.46,414.74,422.08,1786465,2.7934,406.89,,,,,,75.4
2023-01-11,WIPRO,409.0,411.97,405.94,407.99,4539216,-3.3382,409.74,,,,,,185.2
2023-01-12,WIPRO,405.57,416.16,394.36,407.23,829624,-0.1863,409.65,,,,,,33.78
2023-01-13,WIPRO,404.87,412.09,393.18,405.85,907179,-0.3389,409.32,,,,,,36.82
2023-01-16,WIPRO,426.01,428.11,421.7,425.79,6492934,4.9131,411.46,,,,,,276.46
2023-01-17,WIPRO,438.14,451.97,434.67,438.35,2819839,2.9498,416.84,,,,,,123.61
2023-01-18,WIPRO,423.84,450.17,419.34,425.9,5075927,-2.8402,419.03,,,,,,216.18
2023-01-19,WIPRO,421.19,431.18,415.76,419.83,3691429,-1.4252,418.71,,,,,,154.98
2023-01-20,WIPRO,414.04,454.64,412.04,412.48,3162261,-1.7507,419.35,,59.47,,,,130.44
2023-01-23,WIPRO,416.4,423.46,401.05,415.64,4878324,0.7661,420.55,,53.49,,,,202.76
2023-01-24,WIPRO,429.18,444.64,416.82,429.0,6184735,3.2143,423.86,,58.31,,,,265.33
2023-01-25,WIPRO,432.0,435.1,419.67,430.02,3480056,0.2378,424.46,,57.76,,,,149.65
2023-01-26,WIPRO,432.79,458.96,431.12,434.44,4488570,1.0279,423.9,,64.31,,,,195.0
2023-01-27,WIPRO,429.81,445.23,424.74,428.79,1581226,-1.3005,424.31,,58.0,441.88,391.07,416.48,67.8
2023-01-30,WIPRO,431.54,449.36,431.31,433.15,4255110,1.0168,426.22,,55.19,441.37,396.09,418.73,184.31
2023-01-31,WIPRO,428.66,437.8,427.19,429.17,4792232,-0.9189,428.6,,60.98,442.29,397.31,419.8,205.67
2023-02-01,WIPRO,415.76,419.69,412.4,415.4,2358581,-3.2085,428.57,,53.73,442.09,398.24,420.16,97.98
2023-02-02,WIPRO,420.07,427.48,409.09,419.08,4064285,0.8859,427.15,,55.92,442.06,399.08,420.57,170.33
2023-02-03,WIPRO,417.0,421.01,402.76,419.08,2382904,0.0,425.59,,46.35,440.87,402.12,421.49,99.86
2023-02-06,WIPRO,409.09,412.72,401.97,410.07,5028507,-2.1499,422.11,,33.98,440.91,402.03,421.47,206.2
